"id","name","quality","level","required_level","item_class","item_subclass","inventory_type","preview_item"
"31286","Breastplate of Rapid Striking","RARE","109","68","Armor","Mail","CHEST",""
"31287","Draenei Honor Guard Shield","RARE","109","68","Armor","Shield","SHIELD",""
"31288","The Master's Treads","RARE","109","68","Armor","Leather","FEET",""
"31289","Staff of Divine Infusion","RARE","109","68","Weapon","Staff","TWOHWEAPON",""
"31290","Band of Dominion","RARE","109","70","Armor","Miscellaneous","FINGER",""
"31291","Crystalforged War Axe","RARE","112","69","Weapon","Axe","TWOHWEAPON",""
"31292","Crystal Pulse Shield","RARE","112","69","Armor","Shield","SHIELD",""
"31293","Girdle of Gale Force","RARE","112","69","Armor","Mail","WAIST",""
"31294","Pauldrons of Surging Mana","RARE","112","69","Armor","Mail","SHOULDER",""
"31295","Chestguard of the Dark Stalker","RARE","112","69","Armor","Leather","CHEST",""
"31297","Robe of the Crimson Order","RARE","112","69","Armor","Cloth","ROBE",""
"31298","Legguards of the Shattered Hand","RARE","115","70","Armor","Plate","LEGS",""
"31299","The Oathkeeper","RARE","115","68","Weapon","Mace","TWOHWEAPON",""
"31303","Valanos' Longbow","RARE","115","70","Weapon","Bow","RANGED",""
"31304","The Essence Focuser","RARE","115","70","Weapon","Mace","WEAPONMAINHAND",""
"31305","Ced's Carver","RARE","115","70","Weapon","Dagger","WEAPON",""
"31306","Leggings of the Sacred Crest","RARE","115","70","Armor","Cloth","LEGS",""
"31308","The Bringer of Death","RARE","115","70","Weapon","Staff","TWOHWEAPON",""
"31318","Singing Crystal Axe","EPIC","100","70","Weapon","Axe","TWOHWEAPON",""
"31319","Band of Impenetrable Defenses","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31320","Chestguard of Exile","EPIC","100","70","Armor","Plate","CHEST",""
"31321","Choker of Repentance","EPIC","100","70","Armor","Miscellaneous","NECK",""
"31322","The Hammer of Destiny","EPIC","100","70","Weapon","Mace","TWOHWEAPON",""
"31323","Don Santos' Famous Hunting Rifle","EPIC","100","70","Weapon","Gun","RANGEDRIGHT",""
"31326","Truestrike Ring","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31328","Leggings of Beast Mastery","EPIC","100","70","Armor","Mail","LEGS",""
"31329","Lifegiving Cloak","EPIC","100","70","Armor","Cloth","CLOAK",""
"31330","Lightning Crown","EPIC","100","70","Armor","Mail","HEAD",""
"31331","The Night Blade","EPIC","100","70","Weapon","Dagger","WEAPON",""
"31332","Blinkstrike","EPIC","100","70","Weapon","Sword","WEAPON",""
"31333","The Night Watchman","EPIC","100","70","Armor","Leather","HEAD",""
"31334","Staff of Natural Fury","EPIC","100","70","Weapon","Staff","TWOHWEAPON",""
"31335","Pants of Living Growth","EPIC","100","70","Armor","Leather","LEGS",""
"31336","Blade of Wizardry","EPIC","100","70","Weapon","Sword","WEAPONMAINHAND",""
"31338","Charlotte's Ivy","EPIC","100","70","Armor","Miscellaneous","NECK",""
"31339","Lola's Eve","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31340","Will of Edward the Odd","EPIC","100","70","Armor","Cloth","ROBE",""
"31342","The Ancient Scepter of Sue-Min","EPIC","100","70","Weapon","Mace","WEAPONMAINHAND",""
"31343","Kamaei's Cerulean Skirt","EPIC","100","70","Armor","Cloth","LEGS",""
"31364","Wildguard Breastplate","EPIC","115","70","Armor","Plate","CHEST",""
"31367","Wildguard Leggings","EPIC","115","70","Armor","Plate","LEGS",""
"31368","Wildguard Helm","EPIC","115","70","Armor","Plate","HEAD",""
"31369","Iceguard Breastplate","EPIC","115","70","Armor","Plate","CHEST",""
"31370","Iceguard Leggings","EPIC","100","70","Armor","Plate","LEGS",""
"31371","Iceguard Helm","EPIC","100","70","Armor","Plate","HEAD",""
"31375","Gladiator's Kodohide Gloves","EPIC","123","70","Armor","Leather","HAND",""
"31376","Gladiator's Kodohide Helm","EPIC","123","70","Armor","Leather","HEAD",""
"31377","Gladiator's Kodohide Legguards","EPIC","123","70","Armor","Leather","LEGS",""
"31378","Gladiator's Kodohide Spaulders","EPIC","123","70","Armor","Leather","SHOULDER",""
"31379","Gladiator's Kodohide Tunic","EPIC","123","70","Armor","Leather","CHEST",""
"31380","Acrobat's Mark of the Sha'tar","RARE","109","0","Armor","Miscellaneous","FINGER",""
"31381","Aggressor's Mark of the Sha'tar","RARE","109","0","Armor","Miscellaneous","FINGER",""
"31382","Mage's Mark of the Sha'tar","RARE","109","0","Armor","Miscellaneous","FINGER",""
"31383","Spiritualist's Mark of the Sha'tar","RARE","109","0","Armor","Miscellaneous","FINGER",""
"31396","Gladiator's Ringmail Armor","EPIC","123","70","Armor","Mail","CHEST",""
"31397","Gladiator's Ringmail Gauntlets","EPIC","123","70","Armor","Mail","HAND",""
"31398","The Frozen Eye","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31399","The Natural Ward","EPIC","115","70","Armor","Miscellaneous","FINGER",""
"31400","Gladiator's Ringmail Helm","EPIC","123","70","Armor","Mail","HEAD",""
"31406","Gladiator's Ringmail Leggings","EPIC","123","70","Armor","Mail","LEGS",""
"31407","Gladiator's Ringmail Spaulders","EPIC","123","70","Armor","Mail","SHOULDER",""
"31409","Gladiator's Mooncloth Gloves","EPIC","123","70","Armor","Cloth","HAND",""
"31410","Gladiator's Mooncloth Hood","EPIC","123","70","Armor","Cloth","HEAD",""
"31411","Gladiator's Mooncloth Leggings","EPIC","123","70","Armor","Cloth","LEGS",""
"31412","Gladiator's Mooncloth Mantle","EPIC","123","70","Armor","Cloth","SHOULDER",""
"31413","Gladiator's Mooncloth Robe","EPIC","123","70","Armor","Cloth","ROBE",""
"31417","Staff of the Ashtongue Deathsworn","RARE","109","0","Weapon","Staff","TWOHWEAPON",""
"31460","Sha'tari Vindicator's Waistguard","RARE","115","0","Armor","Plate","WAIST",""
"31461","A'dal's Gift","RARE","115","0","Armor","Cloth","WAIST",""
"31462","Shattrath's Champion Belt","RARE","115","0","Armor","Mail","WAIST",""
"31464","Naaru Belt of Precision","RARE","115","0","Armor","Leather","WAIST",""
"31465","Sha'tari Anchorite's Cloak","RARE","115","0","Armor","Cloth","CLOAK",""
"31490","Netherwing Protector's Shield","RARE","109","0","Armor","Shield","SHIELD",""
"31491","Netherwing Defender's Shield","RARE","109","0","Armor","Shield","SHIELD",""
"31492","Claw of the Netherwing Flight","RARE","108","0","Weapon","Dagger","WEAPON",""
"31493","Netherwing Spiritualist's Charm","RARE","108","0","Armor","Miscellaneous","HOLDABLE",""
"31494","Netherwing Sorceror's Charm","RARE","108","0","Armor","Miscellaneous","HOLDABLE",""
"31544","Clefthoof Hide Leggings","RARE","109","0","Armor","Leather","LEGS",""
"31545","Oilcloth Breeches","RARE","109","0","Armor","Leather","LEGS",""
"31546","Tourmaline Crown","RARE","109","0","Armor","Cloth","HEAD",""
"31547","Malefactor's Eyepatch","RARE","109","0","Armor","Mail","HEAD",""
"31548","Blackened Chestplate","RARE","109","0","Armor","Plate","CHEST",""
"31549","Leonine Breastplate","RARE","109","0","Armor","Plate","CHEST",""
"31552","Windchanneller's Miter","RARE","115","70","Armor","Cloth","HEAD",""
"31553","Windchanneller's Mantle","RARE","115","70","Armor","Cloth","SHOULDER",""
"31554","Windchanneller's Tunic","RARE","115","70","Armor","Cloth","CHEST",""
"31555","Windchanneller's Ceinture","RARE","115","70","Armor","Cloth","WAIST",""
"31556","Windchanneller's Leggings","RARE","115","70","Armor","Cloth","LEGS",""
"31557","Windchanneller's Boots","RARE","109","70","Armor","Cloth","FEET",""
"31558","Windchanneller's Bindings","RARE","115","70","Armor","Cloth","WRIST",""
"31559","Windchanneller's Gloves","RARE","115","70","Armor","Cloth","HAND",""
"31560","Skystalker's Shroud","RARE","115","70","Armor","Leather","HEAD",""
"31561","Skystalker's Shoulders","RARE","115","70","Armor","Leather","SHOULDER",""
"31562","Skystalker's Tunic","RARE","115","70","Armor","Leather","CHEST",""
"31563","Skystalker's Cord","RARE","115","70","Armor","Leather","WAIST",""
"31564","Skystalker's Leggings","RARE","115","70","Armor","Leather","LEGS",""
"31565","Skystalker's Boots","RARE","109","70","Armor","Leather","FEET",""
"31566","Skystalker's Bracers","RARE","115","70","Armor","Leather","WRIST",""
"31567","Skystalker's Gloves","RARE","115","70","Armor","Leather","HAND",""
"31568","Mistshroud Helm","RARE","115","70","Armor","Mail","HEAD",""
"31569","Mistshroud Shoulders","RARE","115","70","Armor","Mail","SHOULDER",""
"31570","Mistshroud Tunic","RARE","115","70","Armor","Mail","CHEST",""
"31571","Mistshroud Belt","RARE","115","70","Armor","Mail","WAIST",""
"31572","Mistshroud Pants","RARE","115","70","Armor","Mail","LEGS",""
"31573","Mistshroud Boots","RARE","109","70","Armor","Mail","FEET",""
"31574","Mistshroud Bracers","RARE","115","70","Armor","Mail","WRIST",""
"31575","Mistshroud Gauntlets","RARE","115","70","Armor","Mail","HAND",""
"31576","Slatesteel Helm","RARE","115","70","Armor","Plate","HEAD",""
"31577","Slatesteel Shoulders","RARE","115","70","Armor","Plate","SHOULDER",""
"31578","Slatesteel Breastplate","RARE","115","70","Armor","Plate","CHEST",""
"31579","Slatesteel Girdle","RARE","115","70","Armor","Plate","WAIST",""
"31580","Slatesteel Leggings","RARE","115","70","Armor","Plate","LEGS",""
"31581","Slatesteel Boots","RARE","109","70","Armor","Plate","FEET",""
"31582","Slatesteel Bracers","RARE","115","70","Armor","Plate","WRIST",""
"31583","Slatesteel Gauntlets","RARE","115","70","Armor","Plate","HAND",""
"31584","High Warlord's Kodohide Gloves","RARE","115","70","Armor","Leather","HAND",""
"31585","High Warlord's Kodohide Helm","RARE","115","70","Armor","Leather","HEAD",""
"31586","High Warlord's Kodohide Legguards","RARE","115","70","Armor","Leather","LEGS",""
"31587","High Warlord's Kodohide Spaulders","RARE","115","70","Armor","Leather","SHOULDER",""
"31588","High Warlord's Kodohide Tunic","RARE","115","70","Armor","Leather","CHEST",""
"31589","Grand Marshal's Kodohide Gloves","RARE","115","70","Armor","Leather","HAND",""
"31590","Grand Marshal's Kodohide Helm","RARE","115","70","Armor","Leather","HEAD",""
"31591","Grand Marshal's Kodohide Legguards","RARE","115","70","Armor","Leather","LEGS",""
"31592","Grand Marshal's Kodohide Spaulders","RARE","115","70","Armor","Leather","SHOULDER",""
"31593","Grand Marshal's Kodohide Tunic","RARE","115","70","Armor","Leather","CHEST",""
"31594","General's Kodohide Belt","EPIC","123","70","Armor","Leather","WAIST",""
"31595","General's Kodohide Boots","EPIC","123","70","Armor","Leather","FEET",""
"31596","Marshal's Kodohide Belt","EPIC","123","70","Armor","Leather","WAIST",""
"31597","Marshal's Kodohide Boots","EPIC","123","70","Armor","Leather","FEET",""
"31598","General's Kodohide Bracers","EPIC","113","70","Armor","Leather","WRIST",""
"31599","Marshal's Kodohide Bracers","EPIC","113","70","Armor","Leather","WRIST",""
"31613","Gladiator's Ornamented Chestguard","EPIC","123","70","Armor","Plate","CHEST",""
"31614","Gladiator's Ornamented Gloves","EPIC","123","70","Armor","Plate","HAND",""
"31616","Gladiator's Ornamented Headcover","EPIC","123","70","Armor","Plate","HEAD",""
"31618","Gladiator's Ornamented Legplates","EPIC","123","70","Armor","Plate","LEGS",""
"31619","Gladiator's Ornamented Spaulders","EPIC","123","70","Armor","Plate","SHOULDER",""
"31620","Grand Marshal's Mooncloth Mitts","RARE","115","70","Armor","Cloth","HAND",""
"31621","High Warlord's Mooncloth Mitts","RARE","115","70","Armor","Cloth","HAND",""
"31622","Grand Marshal's Mooncloth Cowl","RARE","115","70","Armor","Cloth","HEAD",""
"31623","Grand Marshal's Mooncloth Legguards","RARE","115","70","Armor","Cloth","LEGS",""
"31624","Grand Marshal's Mooncloth Shoulderpads","RARE","115","70","Armor","Cloth","SHOULDER",""
"31625","Grand Marshal's Mooncloth Vestments","RARE","115","70","Armor","Cloth","ROBE",""
"31626","High Warlord's Mooncloth Cowl","RARE","115","70","Armor","Cloth","HEAD",""
"31627","High Warlord's Mooncloth Legguards","RARE","115","70","Armor","Cloth","LEGS",""
"31628","High Warlord's Mooncloth Shoulderpads","RARE","115","70","Armor","Cloth","SHOULDER",""
"31629","High Warlord's Mooncloth Vestments","RARE","115","70","Armor","Cloth","ROBE",""
"31630","Grand Marshal's Ornamented Chestplate","RARE","115","70","Armor","Plate","CHEST",""
"31631","Grand Marshal's Ornamented Gloves","RARE","115","70","Armor","Plate","HAND",""
"31632","Grand Marshal's Ornamented Headguard","RARE","115","70","Armor","Plate","HEAD",""
"31633","Grand Marshal's Ornamented Leggings","RARE","115","70","Armor","Plate","LEGS",""
"31634","Grand Marshal's Ornamented Spaulders","RARE","115","70","Armor","Plate","SHOULDER",""
"31635","High Warlord's Ornamented Chestplate","RARE","115","70","Armor","Plate","CHEST",""
"31636","High Warlord's Ornamented Gloves","RARE","115","70","Armor","Plate","HAND",""
"31637","High Warlord's Ornamented Headguard","RARE","115","70","Armor","Plate","HEAD",""
"31638","High Warlord's Ornamented Leggings","RARE","115","70","Armor","Plate","LEGS",""
"31639","High Warlord's Ornamented Spaulders","RARE","115","70","Armor","Plate","SHOULDER",""
"31640","Grand Marshal's Ringmail Chestguard","RARE","115","70","Armor","Mail","CHEST",""
"31641","Grand Marshal's Ringmail Gloves","RARE","115","70","Armor","Mail","HAND",""
"31642","Grand Marshal's Ringmail Headpiece","RARE","115","70","Armor","Mail","HEAD",""
"31643","Grand Marshal's Ringmail Legguards","RARE","115","70","Armor","Mail","LEGS",""
"31644","Grand Marshal's Ringmail Shoulders","RARE","115","70","Armor","Mail","SHOULDER",""
"31646","High Warlord's Ringmail Chestguard","RARE","115","70","Armor","Mail","CHEST",""
"31647","High Warlord's Ringmail Gloves","RARE","115","70","Armor","Mail","HAND",""
"31648","High Warlord's Ringmail Headpiece","RARE","115","70","Armor","Mail","HEAD",""
"31649","High Warlord's Ringmail Legguards","RARE","115","70","Armor","Mail","LEGS",""
"31650","High Warlord's Ringmail Shoulderpads","RARE","115","70","Armor","Mail","SHOULDER",""
"31667","Knife of a Thousand Lies","EPIC","40","35","Weapon","Mace","NON_EQUIP",""
"31691","Natasha's Guardian Cord","RARE","103","0","Armor","Miscellaneous","NECK",""
"31692","Natasha's Ember Necklace","RARE","103","0","Armor","Miscellaneous","NECK",""
"31693","Natasha's Arcane Filament","RARE","103","0","Armor","Miscellaneous","NECK",""
"31694","Natasha's Pack Collar","RARE","103","0","Armor","Miscellaneous","NECK",""
"31695","Natasha's Choker","RARE","103","0","Armor","Miscellaneous","NECK",""
"31696","Natasha's Battle Chain","RARE","103","0","Armor","Miscellaneous","NECK",""
"31717","Shadowcast Tunic","RARE","88","0","Armor","Cloth","CHEST",""
"31718","Darkstorm Tunic","RARE","88","0","Armor","Leather","CHEST",""
"31719","Stormstrike Vest","RARE","88","0","Armor","Mail","CHEST",""
"31720","Battlemaster's Breastplate","RARE","88","0","Armor","Plate","CHEST",""
"31726","Necklace of Bloodied Feathers","RARE","94","0","Armor","Miscellaneous","NECK",""
"31727","Choker of Bloodied Feathers","RARE","94","0","Armor","Miscellaneous","NECK",""
"31745","Illidari-Bane Dagger","RARE","115","0","Weapon","Dagger","WEAPON",""
"31746","Phoenix-fire Band","EPIC","115","0","Armor","Miscellaneous","FINGER",""
"31747","Potent Sha'tari Pendant","RARE","115","0","Armor","Miscellaneous","NECK",""
"31748","Shattrath Choker of Power","RARE","115","0","Armor","Miscellaneous","NECK",""
"31749","A'dal's Recovery Necklace","RARE","115","0","Armor","Miscellaneous","NECK",""
"31756","Dib'Muad's Crysknife","RARE","94","0","Weapon","Dagger","WEAPON",""
"31758","Revered Mother's Crysknife","RARE","94","0","Weapon","Dagger","WEAPONMAINHAND",""
"31759","Shani's Crysknife","RARE","94","0","Weapon","Dagger","WEAPON",""
"31850","QATest +500 Defense Ring","RARE","1","1","Armor","Miscellaneous","FINGER",""
"31851","QATest +150 Defense Ring","RARE","1","1","Armor","Miscellaneous","FINGER",""
"31856","Darkmoon Card: Crusade","EPIC","100","70","Armor","Miscellaneous","TRINKET",""
"31857","Darkmoon Card: Wrath","EPIC","100","70","Armor","Miscellaneous","TRINKET",""
"31858","Darkmoon Card: Vengeance","EPIC","100","70","Armor","Miscellaneous","TRINKET",""
"31859","Darkmoon Card: Madness","EPIC","100","70","Armor","Miscellaneous","TRINKET",""
"31919","Nexus-Prince's Ring of Balance","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31920","Shaffar's Band of Brutality","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31921","Yor's Collapsing Band","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31922","Ring of Conflict Survival","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31923","Band of the Crystalline Void","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31924","Yor's Revenge","EPIC","100","70","Armor","Miscellaneous","FINGER",""
"31925","Fiery Band","RARE","109","70","Armor","Miscellaneous","FINGER",""
"31926","Frigid Band","RARE","109","70","Armor","Miscellaneous","FINGER",""
"31927","Living Band","RARE","109","70","Armor","Miscellaneous","FINGER",""
"31928","Dark Band","RARE","109","70","Armor","Miscellaneous","FINGER",""
"31929","Enigmatic Band","RARE","109","70","Armor","Miscellaneous","FINGER",""
"31930","Enigmatic Charm","RARE","109","70","Armor","Miscellaneous","NECK",""
"31931","Fiery Charm","RARE","109","70","Armor","Miscellaneous","NECK",""
"31932","Living Charm","RARE","109","70","Armor","Miscellaneous","NECK",""
"31933","Dark Charm","RARE","109","70","Armor","Miscellaneous","NECK",""
"31934","Frigid Charm","RARE","109","70","Armor","Miscellaneous","NECK",""
"31935","Frigid Cloak","RARE","109","70","Armor","Cloth","CLOAK",""
"31936","Fiery Cloak","RARE","109","70","Armor","Cloth","CLOAK",""
"31937","Living Cloak","RARE","109","70","Armor","Cloth","CLOAK",""
"31938","Enigmatic Cloak","RARE","109","70","Armor","Cloth","CLOAK",""
"31939","Dark Cloak","RARE","109","70","Armor","Cloth","CLOAK",""
"31940","Ethereum Torque","RARE","115","70","Armor","Miscellaneous","NECK",""
"31942","Deathwing Brood Cloak","RARE","115","70","Armor","Cloth","CLOAK",""
"31943","Ethereum Band","RARE","109","70","Armor","Miscellaneous","FINGER",""
"31958","Merciless Gladiator's Bonecracker","EPIC","136","70","Weapon","Mace","WEAPONOFFHAND",""
"31959","Merciless Gladiator's Bonegrinder","EPIC","136","70","Weapon","Mace","TWOHWEAPON",""
"31960","Merciless Gladiator's Chain Armor","EPIC","136","70","Armor","Mail","CHEST",""
"31961","Merciless Gladiator's Chain Gauntlets","EPIC","136","70","Armor","Mail","HAND",""
"31962","Merciless Gladiator's Chain Helm","EPIC","136","70","Armor","Mail","HEAD",""
"31963","Merciless Gladiator's Chain Leggings","EPIC","136","70","Armor","Mail","LEGS",""
"31964","Merciless Gladiator's Chain Spaulders","EPIC","136","70","Armor","Mail","SHOULDER",""
"31965","Merciless Gladiator's Cleaver","EPIC","136","70","Weapon","Axe","WEAPON",""
"31966","Merciless Gladiator's Decapitator","EPIC","136","70","Weapon","Axe","TWOHWEAPON",""
"31967","Merciless Gladiator's Dragonhide Gloves","EPIC","136","70","Armor","Leather","HAND",""
"31968","Merciless Gladiator's Dragonhide Helm","EPIC","136","70","Armor","Leather","HEAD",""
"31969","Merciless Gladiator's Dragonhide Legguards","EPIC","136","70","Armor","Leather","LEGS",""
"31971","Merciless Gladiator's Dragonhide Spaulders","EPIC","136","70","Armor","Leather","SHOULDER",""
"31972","Merciless Gladiator's Dragonhide Tunic","EPIC","136","70","Armor","Leather","CHEST",""
"31973","Merciless Gladiator's Dreadweave Gloves","EPIC","136","70","Armor","Cloth","HAND",""
"31974","Merciless Gladiator's Dreadweave Hood","EPIC","136","70","Armor","Cloth","HEAD",""
"31975","Merciless Gladiator's Dreadweave Leggings","EPIC","136","70","Armor","Cloth","LEGS",""
"31976","Merciless Gladiator's Dreadweave Mantle","EPIC","136","70","Armor","Cloth","SHOULDER",""
"31977","Merciless Gladiator's Dreadweave Robe","EPIC","136","70","Armor","Cloth","ROBE",""
"31978","Merciless Gladiator's Endgame","EPIC","136","70","Armor","Miscellaneous","HOLDABLE",""
"31979","Merciless Gladiator's Felweave Amice","EPIC","136","70","Armor","Cloth","SHOULDER",""
"31980","Merciless Gladiator's Felweave Cowl","EPIC","136","70","Armor","Cloth","HEAD",""
"31981","Merciless Gladiator's Felweave Handguards","EPIC","136","70","Armor","Cloth","HAND",""
"31982","Merciless Gladiator's Felweave Raiment","EPIC","136","70","Armor","Cloth","ROBE",""
"31983","Merciless Gladiator's Felweave Trousers","EPIC","136","70","Armor","Cloth","LEGS",""
"31984","Merciless Gladiator's Greatsword","EPIC","136","70","Weapon","Sword","TWOHWEAPON",""
"31985","Merciless Gladiator's Hacker","EPIC","136","70","Weapon","Axe","WEAPONOFFHAND",""
"31986","Merciless Gladiator's Crossbow of the Phoenix","EPIC","136","70","Weapon","Crossbow","RANGEDRIGHT",""
"31987","Merciless Gladiator's Kodohide Gloves","EPIC","136","70","Armor","Leather","HAND",""
"31988","Merciless Gladiator's Kodohide Helm","EPIC","136","70","Armor","Leather","HEAD",""
"31989","Merciless Gladiator's Kodohide Legguards","EPIC","136","70","Armor","Leather","LEGS",""
"31990","Merciless Gladiator's Kodohide Spaulders","EPIC","136","70","Armor","Leather","SHOULDER",""
"31991","Merciless Gladiator's Kodohide Tunic","EPIC","136","70","Armor","Leather","CHEST",""
"31992","Merciless Gladiator's Lamellar Chestpiece","EPIC","136","70","Armor","Plate","CHEST",""
"31993","Merciless Gladiator's Lamellar Gauntlets","EPIC","136","70","Armor","Plate","HAND",""
"31995","Merciless Gladiator's Lamellar Legguards","EPIC","136","70","Armor","Plate","LEGS",""
"31996","Merciless Gladiator's Lamellar Shoulders","EPIC","136","70","Armor","Plate","SHOULDER",""
"31997","Merciless Gladiator's Lamellar Helm","EPIC","136","70","Armor","Plate","HEAD",""
"31998","Merciless Gladiator's Leather Gloves","EPIC","136","70","Armor","Leather","HAND",""
"31999","Merciless Gladiator's Leather Helm","EPIC","136","70","Armor","Leather","HEAD",""
"32000","Merciless Gladiator's Leather Legguards","EPIC","136","70","Armor","Leather","LEGS",""
"32001","Merciless Gladiator's Leather Spaulders","EPIC","136","70","Armor","Leather","SHOULDER",""
"32002","Merciless Gladiator's Leather Tunic","EPIC","136","70","Armor","Leather","CHEST",""
"32003","Merciless Gladiator's Left Ripper","EPIC","136","70","Weapon","Fist Weapon","WEAPONOFFHAND",""
"32004","Merciless Gladiator's Linked Armor","EPIC","136","70","Armor","Mail","CHEST",""
"32005","Merciless Gladiator's Linked Gauntlets","EPIC","136","70","Armor","Mail","HAND",""
"32006","Merciless Gladiator's Linked Helm","EPIC","136","70","Armor","Mail","HEAD",""
"32007","Merciless Gladiator's Linked Leggings","EPIC","136","70","Armor","Mail","LEGS",""
"32008","Merciless Gladiator's Linked Spaulders","EPIC","136","70","Armor","Mail","SHOULDER",""
"32009","Merciless Gladiator's Mail Armor","EPIC","136","70","Armor","Mail","CHEST",""
"32010","Merciless Gladiator's Mail Gauntlets","EPIC","136","70","Armor","Mail","HAND",""
"32011","Merciless Gladiator's Mail Helm","EPIC","136","70","Armor","Mail","HEAD",""
"32012","Merciless Gladiator's Mail Leggings","EPIC","136","70","Armor","Mail","LEGS",""
"32013","Merciless Gladiator's Mail Spaulders","EPIC","136","70","Armor","Mail","SHOULDER",""
"32014","Merciless Gladiator's Maul","EPIC","136","70","Weapon","Mace","TWOHWEAPON",""
"32015","Merciless Gladiator's Mooncloth Gloves","EPIC","136","70","Armor","Cloth","HAND",""
"32016","Merciless Gladiator's Mooncloth Hood","EPIC","136","70","Armor","Cloth","HEAD",""
"32017","Merciless Gladiator's Mooncloth Leggings","EPIC","136","70","Armor","Cloth","LEGS",""
"32018","Merciless Gladiator's Mooncloth Mantle","EPIC","136","70","Armor","Cloth","SHOULDER",""
"32019","Merciless Gladiator's Mooncloth Robe","EPIC","136","70","Armor","Cloth","ROBE",""
"32020","Merciless Gladiator's Ornamented Chestguard","EPIC","136","70","Armor","Plate","CHEST",""
"32021","Merciless Gladiator's Ornamented Gloves","EPIC","136","70","Armor","Plate","HAND",""
"32022","Merciless Gladiator's Ornamented Headcover","EPIC","136","70","Armor","Plate","HEAD",""
"32023","Merciless Gladiator's Ornamented Legplates","EPIC","136","70","Armor","Plate","LEGS",""
"32024","Merciless Gladiator's Ornamented Spaulders","EPIC","136","70","Armor","Plate","SHOULDER",""
"32025","Merciless Gladiator's Painsaw","EPIC","136","70","Weapon","Polearm","TWOHWEAPON",""
"32026","Merciless Gladiator's Pummeler","EPIC","136","70","Weapon","Mace","WEAPON",""
"32027","Merciless Gladiator's Quickblade","EPIC","136","70","Weapon","Sword","WEAPONOFFHAND",""
"32028","Merciless Gladiator's Right Ripper","EPIC","136","70","Weapon","Fist Weapon","WEAPONMAINHAND",""
"32029","Merciless Gladiator's Ringmail Armor","EPIC","136","70","Armor","Mail","CHEST",""
"32030","Merciless Gladiator's Ringmail Gauntlets","EPIC","136","70","Armor","Mail","HAND",""
"32031","Merciless Gladiator's Ringmail Helm","EPIC","136","70","Armor","Mail","HEAD",""
"32032","Merciless Gladiator's Ringmail Leggings","EPIC","136","70","Armor","Mail","LEGS",""
"32033","Merciless Gladiator's Ringmail Spaulders","EPIC","136","70","Armor","Mail","SHOULDER",""
"32034","Merciless Gladiator's Satin Gloves","EPIC","136","70","Armor","Cloth","HAND",""
"32035","Merciless Gladiator's Satin Hood","EPIC","136","70","Armor","Cloth","HEAD",""
"32036","Merciless Gladiator's Satin Leggings","EPIC","136","70","Armor","Cloth","LEGS",""
"32037","Merciless Gladiator's Satin Mantle","EPIC","136","70","Armor","Cloth","SHOULDER",""
"32038","Merciless Gladiator's Satin Robe","EPIC","136","70","Armor","Cloth","ROBE",""
"32039","Merciless Gladiator's Scaled Chestpiece","EPIC","136","70","Armor","Plate","CHEST",""
"32040","Merciless Gladiator's Scaled Gauntlets","EPIC","136","70","Armor","Plate","HAND",""
"32041","Merciless Gladiator's Scaled Helm","EPIC","136","70","Armor","Plate","HEAD",""
"32042","Merciless Gladiator's Scaled Legguards","EPIC","136","70","Armor","Plate","LEGS",""
"32043","Merciless Gladiator's Scaled Shoulders","EPIC","136","70","Armor","Plate","SHOULDER",""
"32044","Merciless Gladiator's Shanker","EPIC","136","70","Weapon","Dagger","WEAPON",""
"32045","Merciless Gladiator's Shield Wall","EPIC","136","70","Armor","Shield","SHIELD",""
"32046","Merciless Gladiator's Shiv","EPIC","136","70","Weapon","Dagger","WEAPONOFFHAND",""
"32047","Merciless Gladiator's Silk Amice","EPIC","136","70","Armor","Cloth","SHOULDER",""
"32048","Merciless Gladiator's Silk Cowl","EPIC","136","70","Armor","Cloth","HEAD",""
"32049","Merciless Gladiator's Silk Handguards","EPIC","136","70","Armor","Cloth","HAND",""
"32050","Merciless Gladiator's Silk Raiment","EPIC","136","70","Armor","Cloth","ROBE",""
"32051","Merciless Gladiator's Silk Trousers","EPIC","136","70","Armor","Cloth","LEGS",""
"32052","Merciless Gladiator's Slicer","EPIC","136","70","Weapon","Sword","WEAPON",""
"32053","Merciless Gladiator's Spellblade","EPIC","136","70","Weapon","Dagger","WEAPONMAINHAND",""
"32054","Merciless Gladiator's War Edge","EPIC","136","70","Weapon","Thrown","THROWN",""
"32055","Merciless Gladiator's War Staff","EPIC","136","70","Weapon","Staff","TWOHWEAPON",""
"32056","Merciless Gladiator's Wyrmhide Gloves","EPIC","136","70","Armor","Leather","HAND",""
"32057","Merciless Gladiator's Wyrmhide Helm","EPIC","136","70","Armor","Leather","HEAD",""
"32058","Merciless Gladiator's Wyrmhide Legguards","EPIC","136","70","Armor","Leather","LEGS",""
